Unnamed: 0,category,location_id,image_id,timestamp,polygon,split,latitude,longitude,centroid_lat_std,centroid_lon_std,country,majority_count,total_count,majority_fraction,country_conflict_count,geography_join_level,geography_join_keys,country_resolution,coordinate_resolution,sample_id,archive_path,image_path,metadata_provenance,target_path,extracted_image_path,extracted_path,year,month,season,latitude_band,continent,un_region,region,split_original,group_id,sample_id_original,source_split,site_id,independent_unit_id,class_label,country_class,region_class,dataset,model,task,split_role,model_signature,dataset_signature,protocol_hash,metric_version,label,prediction,risk,log_loss,confidence,normalized_entropy,probabilities_path,probability_row,class_mapping_hash
690039,water_treatment_facility,979,106,2019-10-01T00:00:00Z,"POLYGON ((-81.012373057399998 35.281018623999998, -81.007881480999998 35.281018623999998, -81.007881480999998 35.284701610799999, -81.012373057399998 35.284701610799999, -81.012373057399998 35.281018623999998))",test,35.2826633101445,-81.01113740848552,1.262860093063934e-06,1.107899371892677e-06,USA,4,4,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,water_treatment_facility_979_106_2019-10-01T00:00:00Z,fmow-sentinel/train/water_treatment_facility/water_treatment_facility_979/water_treatment_facility_979_106.tif,fmow-sentinel/train/water_treatment_facility/water_treatment_facility_979/water_treatment_facility_979_106.tif,location_level_geography_enrichment,fmow-sentinel/train/water_treatment_facility/water_treatment_facility_979/water_treatment_facility_979_106.tif,fmow-sentinel/train/water_treatment_facility/water_treatment_facility_979/water_treatment_facility_979_106.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/water_treatment_facility/water_treatment_facility_979/water_treatment_facility_979_106.tif,2019,10,Autumn,lat_30_40,America,Americas,Northern America,train,water_treatment_facility_979,106,val,water_treatment_facility|979,water_treatment_facility_979_106_2019-10-01T00:00:00Z,water_treatment_facility,USA|water_treatment_facility,Northern America|water_treatment_facility,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,water_treatment_facility,helipad,1.0,27.631021115928547,0.983331561088562,0.022048020735383034,probabilities.npz,2130,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
696245,wind_farm,167,107,2019-10-01T00:00:00Z,"POLYGON ((-87.164990888199995 13.9147613842, -87.160499311799995 13.9147613842, -87.160499311799995 13.9191487947, -87.164990888199995 13.9191487947, -87.164990888199995 13.9147613842))",test,-38.30822916624088,142.0060257658068,26.968950547103105,118.34235424915144,AUS,4,6,0.6666666666666666,2,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_167_107_2019-10-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_167/wind_farm_167_107.tif,fmow-sentinel/train/wind_farm/wind_farm_167/wind_farm_167_107.tif,location_level_geography_enrichment,fmow-sentinel/train/wind_farm/wind_farm_167/wind_farm_167_107.tif,fmow-sentinel/train/wind_farm/wind_farm_167/wind_farm_167_107.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_167/wind_farm_167_107.tif,2019,10,Spring,lat_-40_-30,Oceania,Oceania,Australia and New Zealand,train,wind_farm_167,107,val,wind_farm|167,wind_farm_167_107_2019-10-01T00:00:00Z,wind_farm,AUS|wind_farm,Australia and New Zealand|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,toll_booth,1.0,25.57638562921102,0.9999998807907104,3.4670173931772297e-07,probabilities.npz,2131,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706979,wind_farm,1960,1,2016-03-26T16:30:51Z,"POLYGON ((-87.170946188200006 13.917171074260889, -87.166454058258822 13.917171074260889, -87.166454058258822 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.917171074260889))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_1_2016-03-26T16:30:51Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_1.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_1.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_1.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_1.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_1.tif,2016,3,Spring,lat_10_20,America,Americas,Central America,train,wind_farm_1960,1,val,wind_farm|1960,wind_farm_1960_1_2016-03-26T16:30:51Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,tunnel_opening,1.0,14.3877347716757,0.9481024742126465,0.06170046702027321,probabilities.npz,2132,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706980,wind_farm,1960,101,2016-10-01T00:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_101_2016-10-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_101.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_101.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_101.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_101.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_101.tif,2016,10,Autumn,lat_10_20,America,Americas,Central America,train,wind_farm_1960,101,val,wind_farm|1960,wind_farm_1960_101_2016-10-01T00:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,flooded_road,1.0,13.873300797897052,0.9999740123748779,7.378557347692549e-05,probabilities.npz,2133,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706981,wind_farm,1960,102,2017-04-01T12:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_102_2017-04-01T12:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_102.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_102.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_102.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_102.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_102.tif,2017,4,Spring,lat_10_20,America,Americas,Central America,train,wind_farm_1960,102,val,wind_farm|1960,wind_farm_1960_102_2017-04-01T12:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,wind_farm,0.0,0.0002289676516744965,0.9997710585594177,0.0005374539759941399,probabilities.npz,2134,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706982,wind_farm,1960,103,2017-10-01T00:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_103_2017-10-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_103.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_103.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_103.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_103.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_103.tif,2017,10,Autumn,lat_10_20,America,Americas,Central America,train,wind_farm_1960,103,val,wind_farm|1960,wind_farm_1960_103_2017-10-01T00:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,toll_booth,1.0,1.2548579550318626,0.7090703845024109,0.1546400487422943,probabilities.npz,2135,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706983,wind_farm,1960,104,2018-04-01T12:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_104_2018-04-01T12:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_104.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_104.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_104.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_104.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_104.tif,2018,4,Spring,lat_10_20,America,Americas,Central America,train,wind_farm_1960,104,val,wind_farm|1960,wind_farm_1960_104_2018-04-01T12:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,toll_booth,1.0,4.240165814615446,0.710361897945404,0.21554559469223022,probabilities.npz,2136,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706984,wind_farm,1960,105,2018-10-01T00:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_105_2018-10-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_105.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_105.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_105.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_105.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_105.tif,2018,10,Autumn,lat_10_20,America,Americas,Central America,train,wind_farm_1960,105,val,wind_farm|1960,wind_farm_1960_105_2018-10-01T00:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,border_checkpoint,1.0,2.5928106081384596,0.6334885358810425,0.254257470369339,probabilities.npz,2137,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706985,wind_farm,1960,106,2019-04-01T12:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_106_2019-04-01T12:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_106.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_106.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_106.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_106.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_106.tif,2019,4,Spring,lat_10_20,America,Americas,Central America,train,wind_farm_1960,106,val,wind_farm|1960,wind_farm_1960_106_2019-04-01T12:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,border_checkpoint,1.0,8.702457202692832,0.9376339912414551,0.057985831052064896,probabilities.npz,2138,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706986,wind_farm,1960,107,2019-10-01T00:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_107_2019-10-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_107.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_107.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_107.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_107.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_107.tif,2019,10,Autumn,lat_10_20,America,Americas,Central America,train,wind_farm_1960,107,val,wind_farm|1960,wind_farm_1960_107_2019-10-01T00:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,flooded_road,1.0,19.839023683402672,0.9980829954147339,0.003674730658531189,probabilities.npz,2139,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706987,wind_farm,1960,108,2020-04-01T00:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_108_2020-04-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_108.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_108.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_108.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_108.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_108.tif,2020,4,Spring,lat_10_20,America,Americas,Central America,train,wind_farm_1960,108,val,wind_farm|1960,wind_farm_1960_108_2020-04-01T00:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,tunnel_opening,1.0,8.088877905978439,0.9993906021118164,0.0013610341120511293,probabilities.npz,2140,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706988,wind_farm,1960,109,2020-10-01T00:00:00Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_109_2020-10-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_109.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_109.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_109.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_109.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_109.tif,2020,10,Autumn,lat_10_20,America,Americas,Central America,train,wind_farm_1960,109,val,wind_farm|1960,wind_farm_1960_109_2020-10-01T00:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,flooded_road,1.0,6.700469467979685,0.9537222385406494,0.04799557849764824,probabilities.npz,2141,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
706978,wind_farm,1960,4,2016-03-24T16:16:53Z,"POLYGON ((-87.170946188200006 13.91717063178772, -87.166454490399332 13.91717063178772, -87.166454490399332 13.921557871499999, -87.170946188200006 13.921557871499999, -87.170946188200006 13.91717063178772))",test,13.919753899652974,-87.16886618487173,4.302392979194206e-07,8.653128728369095e-07,HND,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_1960_4_2016-03-24T16:16:53Z,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_4.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_4.tif,,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_4.tif,fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_4.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_1960/wind_farm_1960_4.tif,2016,3,Spring,lat_10_20,America,Americas,Central America,train,wind_farm_1960,4,val,wind_farm|1960,wind_farm_1960_4_2016-03-24T16:16:53Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,tunnel_opening,1.0,14.3877347716757,0.9481024742126465,0.06170046702027321,probabilities.npz,2142,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
707271,wind_farm,2020,106,2019-04-01T12:00:00Z,"POLYGON ((15.316729411800001 40.994460016550072, 15.321220959901547 40.994460016550072, 15.321220959901547 40.997863101900002, 15.316729411800001 40.997863101900002, 15.316729411800001 40.994460016550072))",test,40.99609139927659,15.318143101976196,,,ITA,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_2020_106_2019-04-01T12:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_2020/wind_farm_2020_106.tif,fmow-sentinel/train/wind_farm/wind_farm_2020/wind_farm_2020_106.tif,location_level_geography_enrichment,fmow-sentinel/train/wind_farm/wind_farm_2020/wind_farm_2020_106.tif,fmow-sentinel/train/wind_farm/wind_farm_2020/wind_farm_2020_106.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_2020/wind_farm_2020_106.tif,2019,4,Spring,lat_40_50,Europe,Europe,Southern Europe,train,wind_farm_2020,106,val,wind_farm|2020,wind_farm_2020_106_2019-04-01T12:00:00Z,wind_farm,ITA|wind_farm,Southern Europe|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,debris_or_rubble,1.0,15.889276168196172,0.9996370077133179,0.0008634035475552082,probabilities.npz,2143,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
707844,wind_farm,2100,101,2016-10-01T00:00:00Z,"POLYGON ((-87.257767888199993 13.939605460048639, -87.253274518479458 13.939605460048639, -87.253274518479458 13.943990555799999, -87.257767888199993 13.943990555799999, -87.257767888199993 13.939605460048639))",test,13.9418748590696,-87.255807328449,1.271660202790096e-06,2.047994885947696e-06,HND,4,4,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_2100_101_2016-10-01T00:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_101.tif,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_101.tif,,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_101.tif,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_101.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_101.tif,2016,10,Autumn,lat_10_20,America,Americas,Central America,train,wind_farm_2100,101,val,wind_farm|2100,wind_farm_2100_101_2016-10-01T00:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,place_of_worship,1.0,17.07413140331175,0.9928915500640869,0.011610695160925388,probabilities.npz,2144,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
707845,wind_farm,2100,102,2017-04-01T12:00:00Z,"POLYGON ((-87.257767888199993 13.939605460048639, -87.253274518479458 13.939605460048639, -87.253274518479458 13.943990555799999, -87.257767888199993 13.943990555799999, -87.257767888199993 13.939605460048639))",test,13.9418748590696,-87.255807328449,1.271660202790096e-06,2.047994885947696e-06,HND,4,4,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,wind_farm_2100_102_2017-04-01T12:00:00Z,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_102.tif,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_102.tif,,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_102.tif,fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_102.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/wind_farm/wind_farm_2100/wind_farm_2100_102.tif,2017,4,Spring,lat_10_20,America,Americas,Central America,train,wind_farm_2100,102,val,wind_farm|2100,wind_farm_2100_102_2017-04-01T12:00:00Z,wind_farm,HND|wind_farm,Central America|wind_farm,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,wind_farm,crop_field,1.0,27.631021115928547,0.9833431243896484,0.021143969148397446,probabilities.npz,2145,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
